Text,Label
I'm delighted with this backpack; five stars.,True
The headphones made my day; totally worth it.,True
What a pleasant surprise; the theme park is outstanding.,True
The app failed to meet my expectations.,False
The template exceeded my expectations in every way.,True
"What a pleasant surprise, the phone is outstanding.",True
The API exceeded my expectations in every way.,True
Terrible dashboard! I don't recommend it. Save your money.,False
The microphone ruined my day; not worth it. Save your money.,False
I'm frustrated with this headphones; one star.,False
The plugin exceeded my expectations in every way.,True
Poor quality chair and terrible performance.,False
Superb quality GPU and excellent performance.,True
What a pleasant surprise; the stylus is outstanding.,True
"I absolutely love the support team, it works perfectly.",True
Brilliant experience with the gift card; would buy again.,True
Impressive restaurant. Smooth and reliable. Definitely worth the price.,True
Superb quality keyboard and excellent performance. Definitely worth the price.,True
"What a pleasant surprise, the subscription is outstanding.",True
Terrible restaurant! I don't recommend it. Save your money.,False
Bad experience with the camera lens; would not buy again.,False
The museum made my day; totally worth it.,True
The printer ruined my day; not worth it.,False
The power bank made my day; totally worth it.,True
Impressive yoga mat. Smooth and reliable.,True
"I'm frustrated with this watch, one star. Save your money.",False
Unimpressive tutorial. Clunky and unreliable. Save your money.,False
What a pleasant surprise; the theme park is outstanding. Definitely worth the price.,True
"I'm frustrated with this chair, one star.",False
This vacuum is awful—I'm very disappointed.,False
I absolutely hate the toaster; it barely works.,False
Terrible gift card! I don't recommend it. Save your money.,False
Fantastic washing machine! Highly recommended to everyone.,True
"I'm delighted with this vacuum, five stars. Definitely worth the price.",True
This GPU is awful—I'm very disappointed. Save your money.,False
Poor quality GPU and terrible performance. Save your money.,False
Bad experience with the template; would not buy again.,False
I'm delighted with this microwave; five stars.,True
"The washing machine made my day, totally worth it.",True
I absolutely love the smartwatch; it works perfectly.,True
Unimpressive yoga mat. Clunky and unreliable.,False
"The plan made my day, totally worth it.",True
Brilliant experience with the fridge; would buy again.,True
"I'm frustrated with this theme park, one star.",False
The dashboard made my day; totally worth it. Definitely worth the price.,True
What a pleasant surprise; the jacket is outstanding.,True
Superb quality treadmill and excellent performance. Definitely worth the price.,True
Fantastic course module! Highly recommended to everyone.,True
The helmet exceeded my expectations in every way.,True
What an unpleasant surprise; the course module is terrible. Save your money.,False
Bad experience with the pillow; would not buy again. Save your money.,False
Impressive API. Smooth and reliable. Definitely worth the price.,True
The TV exceeded my expectations in every way.,True
The microwave ruined my day; not worth it.,False
"Brilliant experience with the keyboard, would buy again.",True
Terrible course module! I don't recommend it.,False
Impressive API. Smooth and reliable. Definitely worth the price.,True
This pillow is great—I'm very satisfied with it. Definitely worth the price.,True
"What an unpleasant surprise, the ebook is terrible.",False
Brilliant experience with the phone; would buy again.,True
This power bank is great—I'm very satisfied with it.,True
Impressive book. Smooth and reliable.,True
The battery ruined my day; not worth it.,False
"What a pleasant surprise, the speaker is outstanding.",True
I'm frustrated with this microwave; one star.,False
Poor quality printer and terrible performance.,False
The feature exceeded my expectations in every way.,True
Terrible earbuds! I don't recommend it.,False
What a pleasant surprise; the app is outstanding.,True
This yoga mat is great—I'm very satisfied with it.,True
I'm frustrated with this theme; one star.,False
Terrible book! I don't recommend it. Save your money.,False
I'm delighted with this jacket; five stars.,True
Bad experience with the keyboard; would not buy again.,False
Terrible flight! I don't recommend it.,False
Terrible treadmill! I don't recommend it.,False
I'm delighted with this monitor; five stars.,True
Unimpressive battery. Clunky and unreliable.,False
I'm delighted with this SSD; five stars.,True
The laptop exceeded my expectations in every way.,True
Superb quality dashboard and excellent performance. Definitely worth the price.,True
Bad experience with the router; would not buy again.,False
"What an unpleasant surprise, the game is terrible. Save your money.",False
This subscription is great—I'm very satisfied with it.,True
"I absolutely hate the framework, it barely works.",False
Bad experience with the chair; would not buy again. Save your money.,False
What a pleasant surprise; the bicycle is outstanding. Definitely worth the price.,True
Fantastic bundle! Highly recommended to everyone.,True
Fantastic stylus! Highly recommended to everyone.,True
"I absolutely hate the ebook, it barely works. Save your money.",False
What a pleasant surprise; the API is outstanding. Definitely worth the price.,True
Terrible laptop! I don't recommend it.,False
Impressive service. Smooth and reliable. Definitely worth the price.,True
Terrible treadmill! I don't recommend it. Save your money.,False
Unimpressive pillow. Clunky and unreliable.,False
Bad experience with the chair; would not buy again.,False
Terrible course module! I don't recommend it. Save your money.,False
Superb quality extension and excellent performance. Definitely worth the price.,True
Terrible laptop! I don't recommend it.,False
I'm frustrated with this grill; one star. Save your money.,False
The plan failed to meet my expectations.,False
Bad experience with the gift card; would not buy again.,False
